modelElementID,codeId
81,src/main/java/teammates/ui/output/AccountsData.java
47,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
25,src/main/java/teammates/ui/servlets/LegacyUrlMapper.java
155,src/test/java/teammates/common/datatransfer/CourseRosterTest.java
1,src/main/java/teammates/common/util/JsonUtils.java
16,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsPageE2ETest.java
7,src/main/java/teammates/ui/output/NotificationData.java
1,src/test/java/teammates/common/util/TimeHelperTest.java
47,src/main/java/teammates/ui/output/ResponseVisibleSetting.java
29,src/main/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetAction.java
4,src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java
47,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
131,src/test/java/teammates/ui/webapi/BaseActionTest.java
7,src/test/java/teammates/ui/webapi/UpdateCourseActionTest.java
25,src/test/java/teammates/ui/webapi/PublishFeedbackSessionActionTest.java
7,src/test/java/teammates/ui/webapi/GetTimeZonesActionTest.java
17,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
47,src/main/java/teammates/ui/webapi/GetStudentsAction.java
81,src/test/java/teammates/ui/webapi/RemindFeedbackSessionResultActionTest.java
1,src/main/java/teammates/ui/output/ApiOutput.java
4,src/test/java/teammates/ui/webapi/DeleteFeedbackResponseCommentActionTest.java
20,src/test/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetailsTest.java
175,src/main/java/teammates/common/datatransfer/InstructorPrivileges.java
47,src/main/java/teammates/ui/webapi/DeleteNotificationAction.java
7,src/main/java/teammates/ui/output/InstructorPrivilegeData.java
155,src/test/java/teammates/common/util/StringHelperTest.java
1,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
118,src/main/java/teammates/storage/search/StudentSearchManager.java
20,src/test/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributesTest.java
25,src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java
1,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInCourseAttributes.java
29,src/main/java/teammates/ui/servlets/LogoutServlet.java
4,src/main/java/teammates/ui/output/FeedbackSessionData.java
88,src/main/java/teammates/logic/external/EmptyAuthService.java
47,src/main/java/teammates/ui/request/NotificationBasicRequest.java
1,src/e2e/java/teammates/e2e/cases/InstructorSessionIndividualExtensionPageE2ETest.java
5,src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java
87,src/test/java/teammates/logic/api/EmailGeneratorTest.java
4,src/test/java/teammates/ui/webapi/RestoreFeedbackSessionActionTest.java
174,src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
81,src/main/java/teammates/ui/request/FeedbackQuestionCreateRequest.java
29,src/main/java/teammates/ui/output/SessionResultsData.java
118,src/main/java/teammates/storage/entity/Instructor.java
4,src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java
131,src/test/java/teammates/ui/webapi/GetInstructorActionTest.java
4,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
118,src/main/java/teammates/storage/api/UsageStatisticsDb.java
122,src/main/java/teammates/logic/external/AuthService.java
185,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
29,src/main/java/teammates/ui/webapi/RemindFeedbackSessionResultAction.java
47,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java
16,src/e2e/java/teammates/e2e/cases/InstructorFeedbackReportPageE2ETest.java
97,src/main/java/teammates/logic/api/TaskQueuer.java
131,src/main/java/teammates/ui/webapi/UpdateCourseAction.java
176,src/main/java/teammates/logic/external/GoogleRecaptchaService.java
4,src/test/java/teammates/ui/webapi/SubmitFeedbackResponsesActionTest.java
174,src/main/java/teammates/common/datatransfer/logs/RequestLogDetails.java
1,src/e2e/java/teammates/e2e/cases/InstructorFeedbackSessionsPageE2ETest.java
7,src/main/java/teammates/ui/webapi/GateKeeper.java
1,src/client/java/teammates/client/scripts/statistics/StatisticsPerInstitute.java
18,src/client/java/teammates/client/scripts/DataMigrationForSampleGoogleIdInStudentAttributes.java
7,src/main/java/teammates/ui/webapi/AdminOnlyAction.java
47,src/main/java/teammates/ui/output/RegkeyValidityData.java
131,src/test/java/teammates/ui/servlets/OriginCheckFilterTest.java
81,src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java
47,src/main/java/teammates/ui/output/FeedbackSessionSubmissionStatus.java
175,src/main/java/teammates/common/exception/SearchServiceException.java
1,src/test/java/teammates/ui/webapi/DeleteNotificationActionTest.java
122,src/main/java/teammates/logic/api/TaskQueuer.java
20,src/main/java/teammates/common/datatransfer/UserInfo.java
1,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
175,src/test/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributesTest.java
1,src/test/java/teammates/common/util/TimeHelperExtension.java
88,src/main/java/teammates/logic/api/LogsProcessor.java
97,src/main/java/teammates/ui/output/OngoingSessionsData.java
25,src/main/java/teammates/ui/webapi/MarkNotificationAsReadAction.java
186,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackResultsPage.java
81,src/test/java/teammates/ui/webapi/DeleteStudentActionTest.java
1,src/main/java/teammates/storage/entity/FeedbackQuestion.java
97,src/main/java/teammates/ui/webapi/CalculateUsageStatisticsAction.java
7,src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java
20,src/main/java/teammates/common/datatransfer/questions/FeedbackMcqQuestionDetails.java
155,src/main/java/teammates/common/datatransfer/attributes/package-info.java
47,src/main/java/teammates/logic/api/UserProvision.java
29,src/test/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerActionTest.java
7,src/test/java/teammates/ui/webapi/GetCourseActionTest.java
155,src/main/java/teammates/common/util/EmailSendingStatus.java
47,src/test/java/teammates/ui/webapi/CreateCourseActionTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorHomePageE2ETest.java
131,src/test/java/teammates/ui/webapi/DeleteAccountRequestActionTest.java
1,src/e2e/java/teammates/e2e/pageobjects/CourseJoinConfirmationPage.java
47,src/test/java/teammates/ui/webapi/ResetAccountRequestActionTest.java
1,src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
122,src/main/java/teammates/logic/api/AuthProxy.java
1,src/test/java/teammates/common/util/FieldValidatorTest.java
47,src/main/java/teammates/ui/output/JoinState.java
1,src/main/java/teammates/ui/output/DeadlineExtensionData.java
1,src/e2e/java/teammates/e2e/pageobjects/InstructorSearchPage.java
1,src/main/java/teammates/ui/webapi/DeleteStudentAction.java
47,src/main/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersAction.java
97,src/test/java/teammates/ui/webapi/DeleteCourseActionTest.java
129,src/main/java/teammates/logic/external/LogService.java
122,src/test/java/teammates/logic/core/AccountRequestsLogicTest.java
97,src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorSearchPageE2ETest.java
81,src/test/java/teammates/ui/webapi/UpdateFeedbackSessionActionTest.java
1,src/main/java/teammates/ui/constants/ApiConst.java
25,src/main/java/teammates/ui/webapi/ArchiveCourseAction.java
87,src/main/java/teammates/logic/external/TaskQueueService.java
131,src/main/java/teammates/ui/output/AccountsData.java
131,src/test/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersActionTest.java
131,src/test/java/teammates/ui/webapi/DeleteFeedbackQuestionActionTest.java
122,src/main/java/teammates/logic/external/MailjetService.java
129,src/main/java/teammates/logic/external/AuthService.java
81,src/main/java/teammates/ui/servlets/RequestTraceFilter.java
101,src/main/java/teammates/storage/entity/FeedbackResponse.java
47,src/main/java/teammates/ui/webapi/GetNotificationsAction.java
101,src/test/java/teammates/storage/search/InstructorSearchTest.java
131,src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java
1,src/e2e/java/teammates/e2e/util/TestProperties.java
47,src/test/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersActionTest.java
155,src/test/java/teammates/common/datatransfer/attributes/AccountRequestAttributesTest.java
177,src/test/java/teammates/storage/search/BaseSearchTest.java
4,src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
47,src/test/java/teammates/ui/webapi/UpdateCourseActionTest.java
25,src/main/java/teammates/ui/constants/QuestionTypeStructures.java
122,src/main/java/teammates/logic/api/package-info.java
7,src/main/java/teammates/ui/output/HasResponsesData.java
131,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
81,src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java
47,src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java
15,src/e2e/java/teammates/e2e/cases/InstructorCourseDetailsPageE2ETest.java
97,src/test/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersActionTest.java
1,src/main/java/teammates/storage/entity/Course.java
1,src/e2e/java/teammates/e2e/util/BackDoor.java
81,src/main/java/teammates/ui/webapi/GetActionClassesAction.java
5,src/test/java/teammates/ui/webapi/CreateAccountActionTest.java
97,src/test/java/teammates/ui/webapi/CreateInstructorActionTest.java
7,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java
155,src/test/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributesTest.java
5,src/test/java/teammates/ui/webapi/UpdateCourseActionTest.java
88,src/main/java/teammates/logic/api/UserProvision.java
4,src/main/java/teammates/ui/webapi/RestoreCourseAction.java
25,src/test/java/teammates/ui/webapi/JoinCourseActionTest.java
47,src/test/java/teammates/ui/webapi/CreateNotificationActionTest.java
174,src/main/java/teammates/common/datatransfer/InstructorPermissionSet.java
97,src/main/java/teammates/ui/output/FeedbackResponseData.java
4,src/main/java/teammates/ui/output/SessionResultsData.java
29,src/main/java/teammates/ui/output/RegenerateKeyData.java
118,src/main/java/teammates/storage/entity/Account.java
17,src/e2e/java/teammates/e2e/cases/FeedbackContributionQuestionE2ETest.java
131,src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java
81,src/main/java/teammates/ui/constants/ResourceEndpoints.java
155,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java
88,src/main/java/teammates/storage/api/EntitiesDb.java
122,src/main/java/teammates/logic/external/EmptyRecaptchaService.java
155,src/main/java/teammates/common/datatransfer/questions/package-info.java
4,src/test/java/teammates/ui/webapi/GetFeedbackSessionActionTest.java
4,src/main/java/teammates/ui/request/SendEmailRequest.java
1,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java
7,src/test/java/teammates/ui/webapi/GetSessionResponseStatsActionTest.java
97,src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java
1,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java
29,src/test/java/teammates/ui/webapi/GetDeadlineExtensionActionTest.java
4,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java
1,src/client/java/teammates/client/scripts/DataMigrationForStudentsAndTeamsRecipientType.java
5,src/test/java/teammates/ui/webapi/UpdateFeedbackQuestionActionTest.java
155,src/main/java/teammates/common/util/TimeHelper.java
4,src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java
47,src/test/java/teammates/ui/webapi/GetFeedbackResponseCommentActionTest.java
175,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java
29,src/test/java/teammates/ui/webapi/ActionFactoryTest.java
5,src/main/java/teammates/ui/servlets/WebPageServlet.java
174,src/test/java/teammates/common/util/FieldValidatorTest.java
15,src/e2e/java/teammates/e2e/pageobjects/ErrorReportingModal.java
25,src/main/java/teammates/ui/webapi/DeleteAccountAction.java
81,src/main/java/teammates/ui/output/FeedbackResponseData.java
174,src/test/java/teammates/common/datatransfer/ErrorLogEntryTest.java
25,src/test/java/teammates/ui/webapi/SessionLinksRecoveryActionTest.java
5,src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java
5,src/test/java/teammates/ui/webapi/ArchiveCourseActionTest.java
29,src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java
