sentenceID,codeID
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/UpdateFeedbackResponseCommentActionTest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/IndexFeedbackSessionFields.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/servlets/LegacyUrlMapper.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetActionTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/StudentHomePage.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/MailjetService.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/TzdbResourceZoneRulesProvider.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/DataMigrationForConstSumForceUnevenDistribution.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerActionTest.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/package-info.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetHasResponsesAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/CourseCreateRequest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/DatastoreBackupAction.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/api/EmailSenderTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/FeedbackTextQuestionE2ETest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/SendJoinReminderEmailActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetDeadlineExtensionActionTest.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/package-info.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/FeedbackSubmitPageAxeTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/AutomatedSessionRemindersE2ETest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/connector/DatastoreClient.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorSearchPageE2ETest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/GenerateUsageStatisticsObjects.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/InstructorData.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/exception/HttpRequestFailedException.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/NotificationData.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/package-info.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/util/EmailAccount.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/QueryLogsActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/BasicFeedbackSubmissionAction.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/attributes/FeedbackResponseAttributes.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/SessionLinksRecoveryResponseData.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/EnrollStudentsData.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/FeedbackSessionRespondentRemindRequest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/ErrorReportingModal.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackSessionsPage.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumResponseDetails.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetCourseSectionNamesActionTest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/AppUrl.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/util/BuildPropertiesTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/AdminSearchPageAxeTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/CreateInstructorAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsPageE2ETest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/CoursesLogicTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/AccountRequestData.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetFeedbackResponseCommentAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorHomePage.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/FeedbackResponseCommentData.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/api/AuthProxy.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/ActionClasses.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerActionTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsEditPageE2ETest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/logs/LogSeverity.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/FeedbackSessionStatsData.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/api/EmailSender.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/AuthInfo.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/BaseE2ETestCase.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GateKeeper.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/FeedbackResponseCommentBasicRequest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/FeedbackSessionSubmittedGiverSet.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackEditPageAxeTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetAuthInfoAction.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackMcqResponseDetails.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/api/FeedbackQuestionsDb.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackRubricResponseDetails.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetSessionResultsActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/DeadlineExtensionData.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/util/TestNgXmlTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/entity/DeadlineExtension.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/logs/InstanceLogDetails.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/JoinCourseAction.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/DataMigrationForSampleGoogleIdInStudentAttributes.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/api/LogicExtension.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/api/FeedbackSessionsDb.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/GoogleCloudLoggingService.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/RequestTracer.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/attributes/FeedbackResponseAttributesTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/util/MaximumRetriesExceededException.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/SendLoginEmailResponseData.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteInstructorActionTest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/EmailSendingStatus.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/servlets/AuthServlet.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/entity/package-info.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseEnrollPage.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/DataMigrationForInstructorFeedbackResponseComments.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorHomePageE2ETest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/StudentUpdateRequest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentListPage.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/search/SearchDocument.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/CourseRoster.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/questions/FeedbackTextQuestionDetailsTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/FeedbackResultsPage.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/CreateAccountRequestActionTest.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/LogService.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteFeedbackQuestionActionTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/GoogleRecaptchaService.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/BasicRequest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/constants/package-info.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/DeleteStudentAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetStudentAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/FeedbackNumScaleQuestionE2ETest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackEditPage.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumQuestionDetails.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerActionTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/entity/FeedbackResponse.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/ErrorLogEntryTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorNotificationsPageE2ETest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteFeedbackSessionActionTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/search/SearchManagerFactory.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/LocalTaskQueueService.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/core/UsageStatisticsLogic.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/package-info.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/servlets/OriginCheckFilter.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/CalculateUsageStatisticsActionTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/entity/Instructor.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/AccountsLogicTest.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/MockHttpServletResponse.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/FeedbackContributionQuestionE2ETest.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/attributes/CourseAttributesTest.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetailsTest.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetailsTest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/UnpublishFeedbackSessionActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetTimeZonesAction.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteFeedbackResponseCommentActionTest.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/MockHttpServletRequest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/FeedbackConstSumRecipientQuestionE2ETest.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/questions/package-info.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/api/StudentsDb.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/entity/UsageStatistics.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteNotificationActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/core/AccountsLogic.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributesTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/DataMigrationForStudentsAndTeamsRecipientType.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/EmailType.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetInstructorsAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/RegenerateStudentKeyActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/constants/ResourceEndpoints.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/core/FeedbackQuestionsLogic.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/BaseTestCaseWithDatabaseAccess.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/questions/FeedbackResponseDetailsTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorFeedbackSessionsPageE2ETest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/TimezoneSyncerTest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/SingleAccountGoogleIdMigrationScript.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/EmptyAuthService.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/JoinCourseActionTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/api/CoursesDb.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/EmailWrapper.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetails.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorSessionIndividualExtensionPageE2ETest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseDetailsPageAxeTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/request/NotificationCreateRequest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetActionClassesAction.java
_9JlCIKESEeu-mYqkDskRow,src/test/java/teammates/storage/api/EntitiesDbTest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleResponseDetails.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/attributes/FeedbackQuestionAttributes.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/FileHelper.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/util/package-info.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/StdOutConsoleHandler.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetFeedbackResponseCommentActionTest.java
_Bae2oKETEeu-mYqkDskRow,src/test/java/teammates/test/BaseTestCaseWithLocalDatabaseAccess.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetFeedbackSessionLogsActionTest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/exception/InstructorUpdateException.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/DeadlineExtensionsLogicTest.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/scripts/DataBundleRegenerator.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/request/package-info.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/util/TestProperties.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionType.java
_zUmhEKESEeu-mYqkDskRow,src/test/java/teammates/common/datatransfer/attributes/StudentAttributesTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsEditPageAxeTest.java
_3LCnIKESEeu-mYqkDskRow,src/main/java/teammates/logic/external/EmailSenderService.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetActionClassesActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetCourseAction.java
_GaP8QKETEeu-mYqkDskRow,src/client/java/teammates/client/util/ClientProperties.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetInstructorsActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetStudentActionTest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/exception/EnrollException.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/datatransfer/attributes/EntityAttributes.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/InstructorFeedbackReportPageE2ETest.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/util/FileHelper.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/api/EntitiesDb.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/DeleteCourseActionTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseStudentDetailsViewPage.java
_zUmhEKESEeu-mYqkDskRow,src/main/java/teammates/common/exception/InvalidParametersException.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersActionTest.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/InstructorsLogicTest.java
_9JlCIKESEeu-mYqkDskRow,src/main/java/teammates/storage/search/InstructorSearchManager.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/webapi/DeleteCourseAction.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/AdminNotificationsPageE2ETest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/RegenerateKeyData.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/FeedbackSessionClosedRemindersActionTest.java
_9JlCIKESEeu-mYqkDskRow,src/test/java/teammates/storage/api/AccountsDbTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/CourseArchiveData.java
_3LCnIKESEeu-mYqkDskRow,src/test/java/teammates/logic/core/AccountRequestsLogicTest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetFeedbackResponsesActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetTimeZonesActionTest.java
_1lMqsKESEeu-mYqkDskRow,src/main/java/teammates/ui/output/AccountsData.java
_1lMqsKESEeu-mYqkDskRow,src/test/java/teammates/ui/webapi/GetNotificationActionTest.java
_EIoe8KETEeu-mYqkDskRow,src/e2e/java/teammates/e2e/cases/NotificationBannerE2ETest.java
