modelElementID,codeId
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundClientHandler.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/BroadcastConferenceCommand.java
60,build/packages-template/bbb-freeswitch-core/fs_clibbb
39,build/packages-template/bbb-html5/run_mongo.sh
6,build/packages-template/bbb-graphql-server/opts-jammy.sh
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/internal/ManagerConnectionImpl.java
60,bigbluebutton-config/cron.hourly/bbb-resync-freeswitch
47,bbb-graphql-server/install-hasura.sh
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java
59,build/packages-template/bbb-freeswitch-core/build.sh
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java
5,bigbluebutton-html5/transifex.sh
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/BroadcastConferenceCommand.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java
68,build/packages-template/bbb-html5/before-install.sh
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ChannelEventRunnable.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageExtractor.java
8,bigbluebutton-html5/transifex.sh
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetAllUsersCommand.java
4,bbb-graphql-client-test/deploy.sh
51,bbb-common-web/src/main/java/org/bigbluebutton/common/messages/BbbAppsIsAliveMessage.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator2.java
39,build/packages-template/bbb-html5/systemd_start.sh
62,build/packages-template/bbb-freeswitch-core/opts-jammy.sh
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/XMLResponseConferenceListParser.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java
30,build/packages-template/bbb-web/before-install.sh
12,build/packages-template/bbb-html5/kill_mongo.sh
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java
8,build/packages-template/bbb-html5/systemd_start.sh
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SvgImageCreatorImp.java
67,build/packages-template/bbb-webrtc-sfu/after-install.sh
81,build/packages-template/bbb-playback-presentation/build.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountFailed.java
12,build/packages-template/bbb-html5/after-remove.sh
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java
63,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ChannelEventRunnable.java
73,bigbluebutton-html5/test-html5.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfSlidesGenerationService.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java
46,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/ManagerConnection.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/Client.java
51,akka-bbb-apps/src/test/java/org/bigbluebutton/xml/Simple.java
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/HoldUserCommand.java
46,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMemberFlags.java
48,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/Keys.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java
59,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/inbound/ClientTest.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java
6,build/packages-template/bbb-graphql-server/after-remove.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/Util.java
36,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveService.java
12,build/packages-template/bbb-graphql-server/before-remove.sh
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java
8,build/packages-template/bbb-html5/before-remove.sh
58,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfMember.java
65,build/packages-template/bbb-webrtc-sfu/after-install.sh
6,build/packages-template/bbb-html5/systemd_start_frontend.sh
6,build/packages-template/bbb-html5/systemd_start_frontend.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCompletedProgress.java
6,bigbluebutton-html5/deploy_to_usr_share.sh
6,bigbluebutton-html5/deploy_to_usr_share.sh
79,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageReceiver.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java
60,build/packages-template/bbb-apps-akka/build.sh
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/OfficeToPdfConversionSuccessFilter.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/EjectUserCommand.java
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/FreeswitchCommand.java
72,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/IEslEventListener.java
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/PlaySoundCommand.java
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ChannelEventRunnable.java
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java
39,build/packages-template/bbb-graphql-server/after-install.sh
78,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnEntry.java
78,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveMessage.java
73,build/packages-template/bbb-webrtc-sfu/before-install.sh
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommand.java
5,build/packages-template/bbb-webrtc-sfu/build.sh
6,build/packages-template/bbb-html5/after-install.sh
6,build/packages-template/bbb-html5/after-install.sh
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageAnalyser.java
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java
58,bigbluebutton-config/cron.hourly/bbb-resync-freeswitch
65,build/packages-template/bbb-webrtc-sfu/opts-jammy.sh
78,build/packages-template/bbb-web/before-install.sh
63,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundClientHandler.java
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java
47,build/packages-template/bbb-html5/mongod_start_pre.sh
47,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java
5,bbb-graphql-middleware/demo/client/stress-test.sh
58,build/packages-template/bbb-freeswitch-core/after-remove.sh
54,akka-bbb-apps/src/debian/DEBIAN/preinst
14,build/packages-template/bbb-html5/systemd_start.sh
60,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPath.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java
65,bbb-webrtc-sfu.placeholder.sh
47,build/packages-template/bbb-html5-nodejs/build.sh
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java
5,build/packages-template/bbb-html5/after-remove.sh
61,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/outbound/SocketClientTest.java
6,build/packages-template/bbb-html5/before-install.sh
6,build/packages-template/bbb-html5/before-install.sh
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceStartRecordingEvent.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java
62,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ExecutionHandler.java
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java
51,akka-bbb-apps/src/debian/DEBIAN/preinst
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java
39,build/packages-template/bbb-graphql-server/build.sh
12,build/packages-template/bbb-html5/systemd_start_frontend.sh
79,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageDistributor.java
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/BroadcastConferenceCommand.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/UploadedPresentation.java
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/Client.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java
47,build/packages-template/bbb-graphql-server/build.sh
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java
73,build/packages-template/bbb-html5/mongod_start_pre.sh
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/internal/ManagerConnectionImpl.java
70,build/packages-template/bbb-webrtc-sfu/build.sh
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslHeaders.java
59,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/transport/message/EslFrameDecoderTest.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/PlaySoundCommand.java
12,bigbluebutton-html5/deploy_to_usr_share.sh
72,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/CommandResponse.java
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/RecordCommand.java
78,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunTurnService.java
49,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisAwareCommunicator.java
60,akka-bbb-apps/run.sh
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java
14,build/packages-template/bbb-html5/run_mongo.sh
30,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/MeetingEndedEvent.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/ImageResizerHandler.java
58,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslMessage.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionRequestReceived.java
57,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/transport/message/EslFrameDecoderTest.java
54,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPathIterator.java
62,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/IEslProtocolListener.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java
39,build/packages-template/bbb-html5/systemd_start_frontend.sh
30,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePing.java
62,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundClientHandler.java
62,build/packages-template/bbb-freeswitch-core/build.sh
62,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/Client.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageCountExceeded.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java
30,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/DelayCallback.java
60,build/packages-template/bbb-freeswitch-core/after-remove.sh
9,build/packages-template/bbb-graphql-server/build.sh
60,akka-bbb-apps/deploy.sh
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMember.java
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java
47,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageDistributor.java
60,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java
60,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/inbound/ClientTest.java
15,build/packages-template/bbb-html5/kill_mongo.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageConverter.java
51,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/Bezier.java
73,build/packages-template/bbb-webrtc-sfu/build.sh
62,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/HeartbeatThread.java
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java
63,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java
72,bbb-fsesl-client/src/test/java/org/freeswitch/esl/client/outbound/SocketClientTest.java
9,bigbluebutton-html5/run-dev.sh
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java
10,build/packages-template/bbb-html5/build.sh
5,build/packages-template/bbb-html5/mongod_start_pre.sh
73,build/packages-template/bbb-html5/run_mongo.sh
26,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathCommands.java
79,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AbstractCommandHandler.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/RecordCommand.java
13,bigbluebutton-html5/deploy_to_usr_share.sh
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/AbstractEslClientHandler.java
78,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePong.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java
72,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundClientHandler.java
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConferenceEventListener.java
13,build/packages-template/bbb-html5/run_mongo.sh
52,akka-bbb-apps/src/debian/DEBIAN/postrm
60,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathData.java
63,freeswitch.placeholder.sh
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java
72,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/FreeswitchConferenceEventListener.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/UnknownConferenceEvent.java
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java
18,build/packages-template/bbb-html5/before-remove.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageCounter.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/DocumentConversionService.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ConnectionManager.java
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/PdfFontType3DetectorHandler.java
68,build/packages-template/bbb-graphql-server/before-remove.sh
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/manager/DefaultManagerConnection.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocPageGeneratedProgress.java
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslHeaders.java
70,bbb-webrtc-sfu.placeholder.sh
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ExecutionHandler.java
63,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java
66,build/packages-template/bbb-freeswitch-core/before-install.sh
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java
68,build/packages-template/bbb-html5/systemd_start.sh
72,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/message/EslFrameDecoder.java
8,build/packages-template/bbb-graphql-server/build.sh
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java
78,build/packages-template/bbb-web/setenv.sh
57,akka-bbb-fsesl/src/debian/DEBIAN/postinst
72,build/packages-template/bbb-freeswitch-core/opts-jammy.sh
39,build/packages-template/bbb-graphql-server/opts-jammy.sh
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetAllUsersCommand.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java
61,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/ConferenceCommandResult.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java
63,build/packages-template/bbb-freeswitch-core/build.sh
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ExecutionHandler.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/DelayedCommand.java
26,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierWrapper.java
58,build/packages-template/bbb-freeswitch-sounds/build.sh
5,build/packages-template/bbb-html5/kill_mongo.sh
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundClientHandler.java
68,build/packages-template/bbb-html5-nodejs/build.sh
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java
59,build/packages-template/bbb-freeswitch-core/opts-jammy.sh
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningAndRecordingEvent.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/SvgImageCreator.java
4,bbb-graphql-middleware/demo/client/run.sh
58,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java
36,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/RemoteIceCandidate.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/response/ConferenceMember.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java
9,build/packages-template/bbb-graphql-server/before-remove.sh
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectAllUsersCommand.java
67,build/packages-template/bbb-webrtc-sfu/opts-jammy.sh
9,build/packages-template/bbb-html5/after-remove.sh
57,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java
26,akka-bbb-apps/src/debian/DEBIAN/postrm
12,build/packages-template/bbb-html5/build.sh
62,build/packages-template/bbb-freeswitch-core/fs_clibbb
60,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPathIterator.java
4,bbb-graphql-middleware/demo/client/stress-test.sh
36,bbb-common-web/src/main/java/org/bigbluebutton/web/services/WaitingGuestCleanupTimerTask.java
63,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java
72,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java
66,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/EjectUserCommand.java
59,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/example/SimpleHangupOutboundHandler.java
5,bigbluebutton-html5/test-html5.sh
59,bigbluebutton-config/cron.hourly/bbb-resync-freeswitch
57,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/outbound/AbstractOutboundPipelineFactory.java
59,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java
58,build/packages-template/bbb-freeswitch-core/fs_clibbb
59,build/packages-template/bbb-freeswitch-sounds/opts-jammy.sh
5,bbb-graphql-middleware/demo/client/run.sh
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckIfConfIsRunningCommand.java
66,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/CommandResponse.java
65,build/packages-template/bbb-webrtc-sfu/build.sh
60,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/DeafUserCommand.java
58,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/commands/MuteUserCommand.java
14,bigbluebutton-html5/test-html5.sh
52,build/packages-template/bbb-apps-akka/build.sh
8,build/packages-template/bbb-html5/before-install.sh
81,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationConversionCompletionService.java
80,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Png2SvgConversionHandler.java
62,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java
